Year,Geographical Location,Income decile,Income,Income range
2016,Canada,Fifth decile,60600,NA
2016,Canada,Sixth decile,76100,NA
2016,Canada,Seventh decile,94800,NA
2016,Canada,Eighth decile,118400,NA
2016,Canada,Ninth decile,152700,NA
2016,Canada,Highest decile,263800,NA
2016,Atlantic provinces,Total deciles,77600,210100
2016,Atlantic provinces,Lowest decile,11300,NA
2016,Atlantic provinces,Second decile,23200,NA
2016,Atlantic provinces,Third decile,32700,NA
2016,Atlantic provinces,Fourth decile,42300,NA
2016,Atlantic provinces,Fifth decile,54300,NA
2016,Atlantic provinces,Sixth decile,67700,NA
2016,Atlantic provinces,Seventh decile,83000,NA
2016,Atlantic provinces,Eighth decile,105400,NA
2016,Atlantic provinces,Ninth decile,134300,NA
2016,Atlantic provinces,Highest decile,221400,NA
2016,Newfoundland and Labrador,Total deciles,86100,228900
2016,Newfoundland and Labrador,Lowest decile,13400,NA
2016,Newfoundland and Labrador,Second decile,24900,NA
2016,Newfoundland and Labrador,Third decile,33700,NA
2016,Newfoundland and Labrador,Fourth decile,45700,NA
2016,Newfoundland and Labrador,Fifth decile,61000,NA
2016,Newfoundland and Labrador,Sixth decile,76200,NA
2016,Newfoundland and Labrador,Seventh decile,94000,NA
2016,Newfoundland and Labrador,Eighth decile,119200,NA
2016,Newfoundland and Labrador,Ninth decile,150600,NA
2016,Newfoundland and Labrador,Highest decile,242300,NA
2016,Prince Edward Island,Total deciles,73500,188800
2016,Prince Edward Island,Lowest decile,13600,NA
2016,Prince Edward Island,Second decile,23800,NA
2016,Prince Edward Island,Third decile,32400,NA
2016,Prince Edward Island,Fourth decile,42200,NA
2016,Prince Edward Island,Fifth decile,54400,NA
2016,Prince Edward Island,Sixth decile,65400,NA
2016,Prince Edward Island,Seventh decile,80600,NA
2016,Prince Edward Island,Eighth decile,98800,NA
2016,Prince Edward Island,Ninth decile,120900,NA
2016,Prince Edward Island,Highest decile,202400,NA
2016,Nova Scotia,Total deciles,77200,215900
2016,Nova Scotia,Lowest decile,9600,NA
2016,Nova Scotia,Second decile,22400,NA
2016,Nova Scotia,Third decile,32000,NA
2016,Nova Scotia,Fourth decile,41400,NA
2016,Nova Scotia,Fifth decile,53100,NA
2016,Nova Scotia,Sixth decile,66400,NA
2016,Nova Scotia,Seventh decile,81600,NA
2016,Nova Scotia,Eighth decile,104400,NA
2016,Nova Scotia,Ninth decile,135300,NA
2016,Nova Scotia,Highest decile,225500,NA
2016,New Brunswick,Total deciles,73000,189600
2016,New Brunswick,Lowest decile,11600,NA
2016,New Brunswick,Second decile,23000,NA
2016,New Brunswick,Third decile,32700,NA
2016,New Brunswick,Fourth decile,42000,NA
2016,New Brunswick,Fifth decile,52200,NA
2016,New Brunswick,Sixth decile,64800,NA
2016,New Brunswick,Seventh decile,78500,NA
2016,New Brunswick,Eighth decile,99100,NA
2016,New Brunswick,Ninth decile,125200,NA
2016,New Brunswick,Highest decile,201200,NA
2016,Quebec,Total deciles,77800,216300
2016,Quebec,Lowest decile,10900,NA
2016,Quebec,Second decile,23400,NA
2016,Quebec,Third decile,33300,NA
2016,Quebec,Fourth decile,43500,NA
2016,Quebec,Fifth decile,53700,NA
2016,Quebec,Sixth decile,66400,NA
2016,Quebec,Seventh decile,82900,NA
2016,Quebec,Eighth decile,103200,NA
2016,Quebec,Ninth decile,133300,NA
2016,Quebec,Highest decile,227200,NA
2016,Ontario,Total deciles,94000,277800
2016,Ontario,Lowest decile,11100,NA
2016,Ontario,Second decile,24700,NA
2016,Ontario,Third decile,36900,NA
2016,Ontario,Fourth decile,49100,NA
2016,Ontario,Fifth decile,63200,NA
2016,Ontario,Sixth decile,79500,NA
2016,Ontario,Seventh decile,99300,NA
2016,Ontario,Eighth decile,124700,NA
2016,Ontario,Ninth decile,163000,NA
2016,Ontario,Highest decile,288900,NA
2016,Prairie provinces,Total deciles,99900,269300
2016,Prairie provinces,Lowest decile,13800,NA
2016,Prairie provinces,Second decile,28600,NA
2016,Prairie provinces,Third decile,42900,NA
2016,Prairie provinces,Fourth decile,57200,NA
2016,Prairie provinces,Fifth decile,72700,NA
2016,Prairie provinces,Sixth decile,89900,NA
2016,Prairie provinces,Seventh decile,110400,NA
2016,Prairie provinces,Eighth decile,133300,NA
2016,Prairie provinces,Ninth decile,167100,NA
2016,Prairie provinces,Highest decile,283100,NA
2016,Manitoba,Total deciles,85400,224400
2016,Manitoba,Lowest decile,11800,NA
2016,Manitoba,Second decile,25900,NA
2016,Manitoba,Third decile,38100,NA
2016,Manitoba,Fourth decile,50200,NA
2016,Manitoba,Fifth decile,62600,NA
2016,Manitoba,Sixth decile,76800,NA
2016,Manitoba,Seventh decile,92600,NA
2016,Manitoba,Eighth decile,113800,NA
2016,Manitoba,Ninth decile,145700,NA
2016,Manitoba,Highest decile,236200,NA
2016,Saskatchewan,Total deciles,92200,241900
2016,Saskatchewan,Lowest decile,14400,NA
2016,Saskatchewan,Second decile,26600,NA
2016,Saskatchewan,Third decile,39400,NA
2016,Saskatchewan,Fourth decile,52600,NA
2016,Saskatchewan,Fifth decile,66200,NA
2016,Saskatchewan,Sixth decile,82000,NA
2016,Saskatchewan,Seventh decile,100600,NA
2016,Saskatchewan,Eighth decile,126400,NA
2016,Saskatchewan,Ninth decile,158000,NA
2016,Saskatchewan,Highest decile,256300,NA
2016,Alberta,Total deciles,106500,287200
2016,Alberta,Lowest decile,14500,NA
2016,Alberta,Second decile,30200,NA
2016,Alberta,Third decile,45900,NA
2016,Alberta,Fourth decile,61500,NA
2016,Alberta,Fifth decile,78500,NA
2016,Alberta,Sixth decile,98100,NA
2016,Alberta,Seventh decile,117500,NA
2016,Alberta,Eighth decile,139800,NA
2016,Alberta,Ninth decile,176700,NA
2016,Alberta,Highest decile,301700,NA
2016,British Columbia,Total deciles,83400,236000
2016,British Columbia,Lowest decile,6500,NA
2016,British Columbia,Second decile,21000,NA
2016,British Columbia,Third decile,32700,NA
2016,British Columbia,Fourth decile,43600,NA
2016,British Columbia,Fifth decile,57300,NA
2016,British Columbia,Sixth decile,73600,NA
2016,British Columbia,Seventh decile,92500,NA
2016,British Columbia,Eighth decile,115100,NA
2016,British Columbia,Ninth decile,148900,NA
2016,British Columbia,Highest decile,242500,NA
2017,Canada,Total deciles,90800,264800
2017,Canada,Lowest decile,11300,NA
2017,Canada,Second decile,24500,NA
2017,Canada,Third decile,36200,NA
2017,Canada,Fourth decile,48300,NA
2017,Canada,Fifth decile,62000,NA
2017,Canada,Sixth decile,77800,NA
2017,Canada,Seventh decile,96000,NA
2017,Canada,Eighth decile,119800,NA
2017,Canada,Ninth decile,155800,NA
2017,Canada,Highest decile,276100,NA
2017,Atlantic provinces,Total deciles,78200,212900
2017,Atlantic provinces,Lowest decile,10600,NA
2017,Atlantic provinces,Second decile,23200,NA
2017,Atlantic provinces,Third decile,33100,NA
2017,Atlantic provinces,Fourth decile,43400,NA
2017,Atlantic provinces,Fifth decile,54300,NA
2017,Atlantic provinces,Sixth decile,68400,NA
2017,Atlantic provinces,Seventh decile,84300,NA
2017,Atlantic provinces,Eighth decile,104400,NA
2017,Atlantic provinces,Ninth decile,136500,NA
2017,Atlantic provinces,Highest decile,223500,NA
2017,Newfoundland and Labrador,Total deciles,85800,250900
2017,Newfoundland and Labrador,Lowest decile,10600,NA
2017,Newfoundland and Labrador,Second decile,23300,NA
2017,Newfoundland and Labrador,Third decile,34000,NA
2017,Newfoundland and Labrador,Fourth decile,44400,NA
2017,Newfoundland and Labrador,Fifth decile,56100,NA
2017,Newfoundland and Labrador,Sixth decile,72100,NA
2017,Newfoundland and Labrador,Seventh decile,89500,NA
2017,Newfoundland and Labrador,Eighth decile,114200,NA
2017,Newfoundland and Labrador,Ninth decile,152100,NA
2017,Newfoundland and Labrador,Highest decile,261500,NA
2017,Prince Edward Island,Total deciles,75700,192200
2017,Prince Edward Island,Lowest decile,11200,NA
2017,Prince Edward Island,Second decile,22500,NA
2017,Prince Edward Island,Third decile,31900,NA
2017,Prince Edward Island,Fourth decile,43400,NA
2017,Prince Edward Island,Fifth decile,54300,NA
2017,Prince Edward Island,Sixth decile,67000,NA
2017,Prince Edward Island,Seventh decile,82100,NA
2017,Prince Edward Island,Eighth decile,104500,NA
2017,Prince Edward Island,Ninth decile,136300,NA
2017,Prince Edward Island,Highest decile,203400,NA
2017,Nova Scotia,Total deciles,76600,207600
2017,Nova Scotia,Lowest decile,9700,NA
2017,Nova Scotia,Second decile,22800,NA
2017,Nova Scotia,Third decile,33000,NA
2017,Nova Scotia,Fourth decile,43100,NA
2017,Nova Scotia,Fifth decile,53600,NA
2017,Nova Scotia,Sixth decile,67700,NA
2017,Nova Scotia,Seventh decile,83700,NA
2017,Nova Scotia,Eighth decile,102700,NA
2017,Nova Scotia,Ninth decile,132600,NA
2017,Nova Scotia,Highest decile,217300,NA
2017,New Brunswick,Total deciles,75500,195500
2017,New Brunswick,Lowest decile,11700,NA
2017,New Brunswick,Second decile,23700,NA
2017,New Brunswick,Third decile,32900,NA
2017,New Brunswick,Fourth decile,43100,NA
2017,New Brunswick,Fifth decile,54200,NA
2017,New Brunswick,Sixth decile,67300,NA
2017,New Brunswick,Seventh decile,82400,NA
2017,New Brunswick,Eighth decile,100900,NA
2017,New Brunswick,Ninth decile,131800,NA
2017,New Brunswick,Highest decile,207200,NA
2017,Quebec,Total deciles,77900,213800
2017,Quebec,Lowest decile,11300,NA
2017,Quebec,Second decile,22900,NA
2017,Quebec,Third decile,32300,NA
2017,Quebec,Fourth decile,42200,NA
2017,Quebec,Fifth decile,54300,NA
2017,Quebec,Sixth decile,67900,NA
2017,Quebec,Seventh decile,83900,NA
2017,Quebec,Eighth decile,104000,NA
2017,Quebec,Ninth decile,134800,NA
2017,Quebec,Highest decile,225100,NA
2017,Ontario,Total deciles,96700,295300
2017,Ontario,Lowest decile,10800,NA
2017,Ontario,Second decile,24600,NA
2017,Ontario,Third decile,38000,NA
2017,Ontario,Fourth decile,50700,NA
2017,Ontario,Fifth decile,64700,NA
2017,Ontario,Sixth decile,81200,NA
2017,Ontario,Seventh decile,100100,NA
2017,Ontario,Eighth decile,125100,NA
2017,Ontario,Ninth decile,165500,NA
2017,Ontario,Highest decile,306100,NA
2017,Prairie provinces,Total deciles,103000,283500
2017,Prairie provinces,Lowest decile,14200,NA
2017,Prairie provinces,Second decile,29600,NA
2017,Prairie provinces,Third decile,43000,NA
2017,Prairie provinces,Fourth decile,56800,NA
2017,Prairie provinces,Fifth decile,72700,NA
2017,Prairie provinces,Sixth decile,89800,NA
2017,Prairie provinces,Seventh decile,111900,NA
2017,Prairie provinces,Eighth decile,137900,NA
2017,Prairie provinces,Ninth decile,176400,NA
2017,Prairie provinces,Highest decile,297700,NA
2017,Manitoba,Total deciles,88800,248600
2017,Manitoba,Lowest decile,10000,NA
2017,Manitoba,Second decile,26000,NA
2017,Manitoba,Third decile,38000,NA
2017,Manitoba,Fourth decile,50000,NA
2017,Manitoba,Fifth decile,63400,NA
2017,Manitoba,Sixth decile,78100,NA
2017,Manitoba,Seventh decile,95700,NA
2017,Manitoba,Eighth decile,118100,NA
2017,Manitoba,Ninth decile,149700,NA
2017,Manitoba,Highest decile,258600,NA
2017,Saskatchewan,Total deciles,93200,251000
2017,Saskatchewan,Lowest decile,12100,NA
2017,Saskatchewan,Second decile,26100,NA
2017,Saskatchewan,Third decile,38200,NA
2017,Saskatchewan,Fourth decile,50500,NA
2017,Saskatchewan,Fifth decile,65500,NA
2017,Saskatchewan,Sixth decile,83200,NA
2017,Saskatchewan,Seventh decile,103300,NA
2017,Saskatchewan,Eighth decile,127100,NA
2017,Saskatchewan,Ninth decile,162600,NA
2017,Saskatchewan,Highest decile,263100,NA
2017,Alberta,Total deciles,110000,298000
2017,Alberta,Lowest decile,16500,NA
2017,Alberta,Second decile,32000,NA
2017,Alberta,Third decile,46300,NA
2017,Alberta,Fourth decile,61400,NA
2017,Alberta,Fifth decile,77700,NA
2017,Alberta,Sixth decile,96200,NA
2017,Alberta,Seventh decile,119800,NA
2017,Alberta,Eighth decile,147100,NA
2017,Alberta,Ninth decile,188800,NA
2017,Alberta,Highest decile,314500,NA
2017,British Columbia,Total deciles,88700,253700
2017,British Columbia,Lowest decile,10100,NA
2017,British Columbia,Second decile,23600,NA
2017,British Columbia,Third decile,34500,NA
2017,British Columbia,Fourth decile,47400,NA
2017,British Columbia,Fifth decile,62100,NA
2017,British Columbia,Sixth decile,78400,NA
2017,British Columbia,Seventh decile,96300,NA
2017,British Columbia,Eighth decile,118500,NA
2017,British Columbia,Ninth decile,152200,NA
2017,British Columbia,Highest decile,263800,NA
2018,Canada,Total deciles,91300,264000
2018,Canada,Lowest decile,10800,NA
2018,Canada,Second decile,24700,NA
2018,Canada,Third decile,36600,NA
2018,Canada,Fourth decile,49200,NA
2018,Canada,Fifth decile,62800,NA
2018,Canada,Sixth decile,78500,NA
2018,Canada,Seventh decile,97100,NA
2018,Canada,Eighth decile,121400,NA
2018,Canada,Ninth decile,157200,NA
2018,Canada,Highest decile,274800,NA
2018,Atlantic provinces,Total deciles,78900,218900
2018,Atlantic provinces,Lowest decile,11000,NA
2018,Atlantic provinces,Second decile,23400,NA
2018,Atlantic provinces,Third decile,33300,NA
2018,Atlantic provinces,Fourth decile,43500,NA
2018,Atlantic provinces,Fifth decile,54900,NA
2018,Atlantic provinces,Sixth decile,68500,NA
2018,Atlantic provinces,Seventh decile,84000,NA
2018,Atlantic provinces,Eighth decile,104900,NA
2018,Atlantic provinces,Ninth decile,135900,NA
2018,Atlantic provinces,Highest decile,229900,NA
2018,Newfoundland and Labrador,Total deciles,84700,232900
2018,Newfoundland and Labrador,Lowest decile,12000,NA
2018,Newfoundland and Labrador,Second decile,24500,NA
2018,Newfoundland and Labrador,Third decile,34300,NA
2018,Newfoundland and Labrador,Fourth decile,44700,NA
2018,Newfoundland and Labrador,Fifth decile,58700,NA
2018,Newfoundland and Labrador,Sixth decile,73400,NA
2018,Newfoundland and Labrador,Seventh decile,90000,NA
2018,Newfoundland and Labrador,Eighth decile,115000,NA
2018,Newfoundland and Labrador,Ninth decile,149200,NA
2018,Newfoundland and Labrador,Highest decile,244900,NA
2018,Prince Edward Island,Total deciles,76600,208000
2018,Prince Edward Island,Lowest decile,11400,NA
2018,Prince Edward Island,Second decile,22200,NA
2018,Prince Edward Island,Third decile,31800,NA
2018,Prince Edward Island,Fourth decile,42900,NA
2018,Prince Edward Island,Fifth decile,55300,NA
2018,Prince Edward Island,Sixth decile,69500,NA
2018,Prince Edward Island,Seventh decile,82200,NA
2018,Prince Edward Island,Eighth decile,101200,NA
2018,Prince Edward Island,Ninth decile,130000,NA
2018,Prince Edward Island,Highest decile,219400,NA
2018,Nova Scotia,Total deciles,77100,212400
2018,Nova Scotia,Lowest decile,10300,NA
2018,Nova Scotia,Second decile,22900,NA
2018,Nova Scotia,Third decile,33100,NA
2018,Nova Scotia,Fourth decile,43400,NA
2018,Nova Scotia,Fifth decile,53700,NA
2018,Nova Scotia,Sixth decile,66400,NA
2018,Nova Scotia,Seventh decile,82500,NA
2018,Nova Scotia,Eighth decile,103100,NA
2018,Nova Scotia,Ninth decile,133300,NA
2018,Nova Scotia,Highest decile,222700,NA
2018,New Brunswick,Total deciles,77800,217400
2018,New Brunswick,Lowest decile,11300,NA
2018,New Brunswick,Second decile,23500,NA
2018,New Brunswick,Third decile,33200,NA
2018,New Brunswick,Fourth decile,43100,NA
2018,New Brunswick,Fifth decile,54500,NA
2018,New Brunswick,Sixth decile,67500,NA
2018,New Brunswick,Seventh decile,82600,NA
2018,New Brunswick,Eighth decile,101900,NA
2018,New Brunswick,Ninth decile,131900,NA
2018,New Brunswick,Highest decile,228700,NA
2018,Quebec,Total deciles,79300,220500
2018,Quebec,Lowest decile,12200,NA
2018,Quebec,Second decile,23300,NA
2018,Quebec,Third decile,33200,NA
2018,Quebec,Fourth decile,43900,NA
2018,Quebec,Fifth decile,55200,NA
2018,Quebec,Sixth decile,67800,NA
2018,Quebec,Seventh decile,84200,NA
2018,Quebec,Eighth decile,104600,NA
2018,Quebec,Ninth decile,136300,NA
2018,Quebec,Highest decile,232700,NA
2018,Ontario,Total deciles,96900,284200
2018,Ontario,Lowest decile,9900,NA
2018,Ontario,Second decile,25000,NA
2018,Ontario,Third decile,38100,NA
2018,Ontario,Fourth decile,52300,NA
2018,Ontario,Fifth decile,67000,NA
2018,Ontario,Sixth decile,83400,NA
2018,Ontario,Seventh decile,103400,NA
2018,Ontario,Eighth decile,129100,NA
2018,Ontario,Ninth decile,166900,NA
2018,Ontario,Highest decile,294100,NA
2018,Prairie provinces,Total deciles,102200,285400
2018,Prairie provinces,Lowest decile,12700,NA
2018,Prairie provinces,Second decile,29000,NA
2018,Prairie provinces,Third decile,43000,NA
2018,Prairie provinces,Fourth decile,57400,NA
2018,Prairie provinces,Fifth decile,73200,NA
2018,Prairie provinces,Sixth decile,90000,NA
2018,Prairie provinces,Seventh decile,109200,NA
2018,Prairie provinces,Eighth decile,135700,NA
2018,Prairie provinces,Ninth decile,174100,NA
2018,Prairie provinces,Highest decile,298100,NA
2018,Manitoba,Total deciles,87700,243200
2018,Manitoba,Lowest decile,10800,NA
2018,Manitoba,Second decile,26300,NA
2018,Manitoba,Third decile,39000,NA
2018,Manitoba,Fourth decile,50400,NA
2018,Manitoba,Fifth decile,63200,NA
2018,Manitoba,Sixth decile,77700,NA
2018,Manitoba,Seventh decile,94300,NA
2018,Manitoba,Eighth decile,115200,NA
2018,Manitoba,Ninth decile,146200,NA
2018,Manitoba,Highest decile,254000,NA
2018,Saskatchewan,Total deciles,91200,235300
2018,Saskatchewan,Lowest decile,12100,NA
2018,Saskatchewan,Second decile,26000,NA
2018,Saskatchewan,Third decile,38500,NA
2018,Saskatchewan,Fourth decile,51900,NA
2018,Saskatchewan,Fifth decile,66500,NA
2018,Saskatchewan,Sixth decile,82900,NA
2018,Saskatchewan,Seventh decile,100700,NA
2018,Saskatchewan,Eighth decile,125700,NA
2018,Saskatchewan,Ninth decile,161000,NA
2018,Saskatchewan,Highest decile,247400,NA
2018,Alberta,Total deciles,109700,307900
2018,Alberta,Lowest decile,13800,NA
2018,Alberta,Second decile,30900,NA
2018,Alberta,Third decile,45900,NA
2018,Alberta,Fourth decile,62000,NA
2018,Alberta,Fifth decile,78900,NA
2018,Alberta,Sixth decile,96100,NA
2018,Alberta,Seventh decile,116900,NA
2018,Alberta,Eighth decile,145300,NA
2018,Alberta,Ninth decile,185600,NA
2018,Alberta,Highest decile,321700,NA
2018,British Columbia,Total deciles,89600,263900
2018,British Columbia,Lowest decile,8900,NA
2018,British Columbia,Second decile,23100,NA
2018,British Columbia,Third decile,35100,NA
2018,British Columbia,Fourth decile,47300,NA
2018,British Columbia,Fifth decile,60000,NA
2018,British Columbia,Sixth decile,76800,NA
2018,British Columbia,Seventh decile,96800,NA
2018,British Columbia,Eighth decile,121100,NA
2018,British Columbia,Ninth decile,154300,NA
2018,British Columbia,Highest decile,272800,NA
2019,Canada,Total deciles,91400,260100
2019,Canada,Lowest decile,11700,NA
2019,Canada,Second decile,25500,NA
2019,Canada,Third decile,37300,NA
2019,Canada,Fourth decile,49400,NA
2019,Canada,Fifth decile,63100,NA
2019,Canada,Sixth decile,78700,NA
2019,Canada,Seventh decile,96800,NA
2019,Canada,Eighth decile,121300,NA
2019,Canada,Ninth decile,158000,NA
2019,Canada,Highest decile,271800,NA
2019,Atlantic provinces,Total deciles,78400,210200
2019,Atlantic provinces,Lowest decile,11800,NA
2019,Atlantic provinces,Second decile,24400,NA
2019,Atlantic provinces,Third decile,34400,NA
2019,Atlantic provinces,Fourth decile,44000,NA
2019,Atlantic provinces,Fifth decile,55200,NA
2019,Atlantic provinces,Sixth decile,68700,NA
2019,Atlantic provinces,Seventh decile,83900,NA
2019,Atlantic provinces,Eighth decile,104300,NA
2019,Atlantic provinces,Ninth decile,135100,NA
2019,Atlantic provinces,Highest decile,222000,NA
